"","site","site_code","date","sampling_cluster","sampling_cluster_median_date","sampling_group_month","sampling_group_year","accession_update","sample_id","ct_hev","Nml_hev","preservative","bff_present_update","nbff_over_sheet","nnonbff_over_sheet"
"207","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","14",0,NA,"VTM","bff_present",3,0
"208","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","15",0,NA,"VTM","bff_present",2,0
"209","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","16",37,377.0417746,"VTM","bff_present",3,0
"210","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","17",0,NA,"VTM","bff_present",2,0
"211","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","18",38,203.3243866,"VTM","bff_present",1,0
"212","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","21",0,NA,"VTM","bff_present",2,0
"213","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","23",0,NA,"VTM","bff_present",2,0
"214","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","25",0,NA,"VTM","bff_present",2,0
"215","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","26",0,NA,"VTM","bff_present",2,0
"216","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","27",0,NA,"VTM","bff_present",1,0
"217","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","28",0,NA,"VTM","bff_present",1,0
"218","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","30",0,NA,"VTM","bff_present",1,0
"219","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","31",0,NA,"VTM","bff_present",2,0
"220","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","33",0,NA,"VTM","bff_present",2,0
"221","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","34",38,203.3243866,"VTM","bff_present",2,2
"222","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","35",0,NA,"VTM","bff_present",2,1
"223","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","37",0,NA,"VTM","bff_not_present",0,3
"224","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","41",0,NA,"VTM","bff_not_present",0,4
"225","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","43",0,NA,"VTM","bff_not_present",0,3
"226","Burleigh","BUR","2020-07-21",42,2020-07-20,"Jul","2020","ARBUR024","47",0,NA,"VTM","bff_present",2,0
"227","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","12",0,NA,"VTM","bff_present",2,1
"228","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","13",0,NA,"VTM","bff_present",1,0
"229","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","16",0,NA,"VTM","bff_present",1,0
"230","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","17",0,NA,"VTM","bff_present",1,0
"231","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","18",0,NA,"VTM","bff_not_present",0,0
"232","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","19",0,NA,"VTM","bff_not_present",0,0
"233","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","20",0,NA,"VTM","bff_not_present",0,0
"234","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","24",0,NA,"VTM","bff_not_present",0,0
"235","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","26",0,NA,"VTM","bff_not_present",0,0
"236","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","29",0,NA,"VTM","bff_not_present",0,0
"237","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","30",0,NA,"VTM","bff_not_present",0,0
"238","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","33",0,NA,"VTM","bff_not_present",0,0
"239","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","38",0,NA,"VTM","bff_present",2,0
"240","Burleigh","BUR","2020-08-24",44,2020-08-25,"Aug","2020","ARBUR025","40",0,NA,"VTM","bff_present",1,0
"241","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","1",0,NA,"VTM","bff_not_present",0,8
"242","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","3",0,NA,"VTM","bff_not_present",0,1
"243","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","4",0,NA,"VTM","bff_not_present",0,4
"244","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","5",0,NA,"VTM","bff_not_present",0,4
"245","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","6",0,NA,"VTM","bff_present",2,0
"246","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","7",0,NA,"VTM","bff_present",3,0
"247","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","8",0,NA,"VTM","bff_not_present",0,0
"248","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","9",0,NA,"VTM","bff_present",1,0
"249","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","10",0,NA,"VTM","bff_present",2,0
"250","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","11",0,NA,"VTM","bff_not_present",0,0
"251","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","12",0,NA,"VTM","bff_not_present",0,0
"252","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","13",0,NA,"VTM","bff_not_present",0,0
"253","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","18",0,NA,"VTM","bff_present",1,0
"254","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","19",0,NA,"VTM","bff_not_present",0,0
"255","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","22",0,NA,"VTM","bff_present",3,0
"256","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","23",0,NA,"VTM","bff_present",1,0
"257","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","25",0,NA,"VTM","bff_present",2,0
"258","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","26",0,NA,"VTM","bff_not_present",0,0
"259","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","27",0,NA,"VTM","bff_present",3,0
"260","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","31",0,NA,"VTM","bff_present",2,0
"261","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","32",0,NA,"VTM","bff_present",2,0
"262","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","33",0,NA,"VTM","bff_not_present",0,0
"263","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","36",0,NA,"VTM","bff_not_present",0,0
"264","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","37",0,NA,"VTM","bff_present",3,0
"265","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","39",0,NA,"VTM","bff_present",1,0
"266","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","45",0,NA,"VTM","bff_not_present",0,0
"267","Burleigh","BUR","2020-09-29",45,2020-09-25,"Sep","2020","ARBUR026","46",0,NA,"VTM","bff_present",2,0
"268","Clunes","CLU","2019-11-27",34,2019-11-27,"Nov","2019","ARCLU023","55",0,NA,"VTM","bff_not_present",0,1
"269","Clunes","CLU","2019-11-27",34,2019-11-27,"Nov","2019","ARCLU023","56",29,52721.70793,"VTM","bff_not_present",0,1
"270","Clunes","CLU","2019-11-27",34,2019-11-27,"Nov","2019","ARCLU023","57",0,NA,"VTM","bff_not_present",0,4
"271","Clunes","CLU","2019-11-27",34,2019-11-27,"Nov","2019","ARCLU023","58",0,NA,"VTM","bff_not_present",0,3
"272","Clunes","CLU","2019-11-27",34,2019-11-27,"Nov","2019","ARCLU023","59",0,NA,"VTM","bff_present",2,2
"273","Clunes","CLU","2019-11-27",34,2019-11-27,"Nov","2019","ARCLU023","60",0,NA,"VTM","bff_not_present",0,2
"274","Clunes","CLU","2019-11-27",34,2019-11-27,"Nov","2019","ARCLU023","61",0,NA,"VTM","bff_not_present",0,2
"275","Clunes","CLU","2019-11-27",34,2019-11-27,"Nov","2019","ARCLU023","63",0,NA,"VTM","bff_not_present",0,2
"276","Clunes","CLU","2019-11-27",34,2019-11-27,"Nov","2019","ARCLU023","64",0,NA,"VTM","bff_present",2,0
"277","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","1",0,NA,"VTM","bff_present",3,0
"278","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","2",0,NA,"VTM","bff_present",2,0
"279","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","3",0,NA,"VTM","bff_present",1,0
"280","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","4",0,NA,"VTM","bff_present",2,0
"281","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","5",0,NA,"VTM","bff_present",1,0
"282","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","6",0,NA,"VTM","bff_present",2,0
"283","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","7",0,NA,"VTM","bff_present",1,0
"284","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","9",0,NA,"VTM","bff_present",1,0
"285","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","10",0,NA,"VTM","bff_present",2,NA
"286","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","11",0,NA,"VTM","bff_present",2,0
"287","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","13",38,203.3243866,"VTM","bff_not_present",0,NA
"288","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","14",0,NA,"VTM","bff_present",2,NA
"289","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","15",0,NA,"VTM","bff_not_present",0,NA
"290","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","16",0,NA,"VTM","bff_not_present",0,NA
"291","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","17",0,NA,"VTM","bff_not_present",0,NA
"292","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","18",0,NA,"VTM","bff_not_present",0,NA
"293","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","19",0,NA,"VTM","bff_not_present",0,NA
"294","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","22",0,NA,"VTM","bff_not_present",0,NA
"295","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","23",0,NA,"VTM","bff_present",1,NA
"296","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","24",37,377.0417746,"VTM","bff_present",1,NA
"297","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","27",0,NA,"VTM","bff_not_present",0,NA
"298","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","29",0,NA,"VTM","bff_present",1,NA
"299","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","30",0,NA,"VTM","bff_not_present",0,NA
"300","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","32",30,28430.82557,"VTM","bff_not_present",0,NA
"301","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","33",0,NA,"VTM","bff_not_present",0,NA
"302","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","35",0,NA,"VTM","bff_not_present",0,NA
"303","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","40",0,NA,"VTM","bff_present",3,0
"304","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","41",0,NA,"VTM","bff_present",1,NA
"305","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","44",0,NA,"VTM","bff_not_present",0,NA
"306","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","45",0,NA,"VTM","bff_not_present",0,NA
"307","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","46",36,699.1807631,"VTM","bff_present",2,0
"308","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","47",0,NA,"VTM","bff_present",4,0
"309","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","48",0,NA,"VTM","bff_present",3,0
"310","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","49",0,NA,"VTM","bff_present",2,0
"311","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","50",0,NA,"VTM","bff_not_present",0,NA
"312","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","51",34,2404.304509,"VTM","bff_present",2,0
"313","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","52",0,NA,"VTM","bff_present",3,0
"314","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","53",0,NA,"VTM","bff_present",3,0
"315","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","54",0,NA,"VTM","bff_present",1,0
"316","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","55",0,NA,"VTM","bff_present",1,0
"317","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","56",0,NA,"VTM","bff_not_present",0,NA
"318","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","57",0,NA,"VTM","bff_present",2,NA
"319","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","58",0,NA,"VTM","bff_present",1,NA
"320","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","59",0,NA,"VTM","bff_not_present",0,NA
"321","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","60",0,NA,"VTM","bff_not_present",0,NA
"322","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","61",0,NA,"VTM","bff_not_present",0,NA
"323","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","62",0,NA,"VTM","bff_not_present",0,NA
"324","Clunes","CLU","2020-01-23",36,2020-01-28,"Jan","2020","ARCLU025","63",0,NA,"VTM","bff_not_present",0,NA
"325","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","1",0,NA,"VTM","bff_not_present",0,NA
"326","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","2",26,336193.6226,"VTM","bff_not_present",0,NA
"327","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","3",0,NA,"VTM","bff_present",3,0
"328","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","4",0,NA,"VTM","bff_not_present",0,NA
"329","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","7",0,NA,"VTM","bff_not_present",0,NA
"330","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","9",0,NA,"VTM","bff_present",1,NA
"331","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","12",0,NA,"VTM","bff_present",1,0
"332","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","14",0,NA,"VTM","bff_present",1,NA
"333","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","15",0,NA,"VTM","bff_present",1,NA
"334","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","17",27,181296.5212,"VTM","bff_not_present",0,NA
"335","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","18",0,NA,"VTM","bff_not_present",0,NA
"336","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","19",37,377.0417746,"VTM","bff_not_present",0,NA
"337","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","20",0,NA,"VTM","bff_not_present",0,NA
"338","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","22",0,NA,"VTM","bff_not_present",0,NA
"339","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","23",0,NA,"VTM","bff_not_present",0,NA
"340","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","24",0,NA,"VTM","bff_not_present",0,NA
"341","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","25",0,NA,"VTM","bff_present",3,NA
"342","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","26",28,97766.36559,"VTM","bff_present",1,NA
"343","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","27",0,NA,"VTM","bff_not_present",0,NA
"344","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","28",0,NA,"VTM","bff_not_present",0,NA
"345","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","29",0,NA,"VTM","bff_not_present",0,NA
"346","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","30",0,NA,"VTM","bff_not_present",0,NA
"347","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","31",0,NA,"VTM","bff_present",1,NA
"348","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","32",0,NA,"VTM","bff_present",2,NA
"349","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","33",0,NA,"VTM","bff_present",2,0
"350","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","34",0,NA,"VTM","bff_present",1,0
"351","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","35",0,NA,"VTM","bff_present",3,0
"352","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","36",0,NA,"VTM","bff_present",3,0
"353","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","37",37,377.0417746,"VTM","bff_present",1,NA
"354","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","38",37,377.0417746,"VTM","bff_present",2,NA
"355","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","40",0,NA,"VTM","bff_not_present",0,NA
"356","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","41",37,377.0417746,"VTM","bff_present",3,NA
"357","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","43",0,NA,"VTM","bff_not_present",0,NA
"358","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","44",0,NA,"VTM","bff_not_present",0,NA
"359","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","45",0,NA,"VTM","bff_not_present",0,NA
"360","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","46",0,NA,"VTM","bff_present",2,NA
"361","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","47",0,NA,"VTM","bff_not_present",0,NA
"362","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","48",0,NA,"VTM","bff_not_present",0,NA
"363","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","49",0,NA,"VTM","bff_not_present",0,NA
"364","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","50",0,NA,"VTM","bff_not_present",0,NA
"365","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","51",0,NA,"VTM","bff_not_present",0,NA
"366","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","52",0,NA,"VTM","bff_present",2,NA
"367","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","53",0,NA,"VTM","bff_present",2,NA
"368","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","54",0,NA,"VTM","bff_present",1,NA
"369","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","55",0,NA,"VTM","bff_not_present",0,NA
"370","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","56",0,NA,"VTM","bff_present",2,0
"371","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","57",0,NA,"VTM","bff_present",1,0
"372","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","61",0,NA,"VTM","bff_present",2,0
"373","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","62",0,NA,"VTM","bff_present",1,NA
"374","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","63",0,NA,"VTM","bff_not_present",0,NA
"375","Clunes","CLU","2020-02-20",37,2020-02-25,"Feb","2020","ARCLU026","64",0,NA,"VTM","bff_not_present",0,NA
"376","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","2",0,NA,"VTM","bff_not_present",0,NA
"377","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","3",0,NA,"VTM","bff_not_present",0,0
"378","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","4",0,NA,"VTM","bff_present",4,0
"379","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","5",0,NA,"VTM","bff_present",3,0
"380","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","6",0,NA,"VTM","bff_present",2,0
"381","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","7",0,NA,"VTM","bff_present",3,0
"382","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","8",0,NA,"VTM","bff_present",2,0
"383","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","9",35,1296.550601,"VTM","bff_present",1,0
"384","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","10",0,NA,"VTM","bff_present",8,0
"385","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","11",37,377.0417746,"VTM","bff_not_present",0,NA
"386","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","12",0,NA,"VTM","bff_present",2,NA
"387","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","13",37,377.0417746,"VTM","bff_present",1,NA
"388","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","14",0,NA,"VTM","bff_present",1,NA
"389","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","15",0,NA,"VTM","bff_not_present",0,NA
"390","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","16",0,NA,"VTM","bff_not_present",0,NA
"391","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","17",0,NA,"VTM","bff_not_present",0,NA
"392","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","18",0,NA,"VTM","bff_not_present",0,NA
"393","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","19",0,NA,"VTM","bff_not_present",0,NA
"394","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","20",0,NA,"VTM","bff_not_present",0,NA
"395","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","21",0,NA,"VTM","bff_present",5,0
"396","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","22",0,NA,"VTM","bff_not_present",0,NA
"397","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","23",0,NA,"VTM","bff_not_present",0,NA
"398","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","25",0,NA,"VTM","bff_present",2,NA
"399","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","26",0,NA,"VTM","bff_not_present",0,NA
"400","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","27",0,NA,"VTM","bff_present",5,0
"401","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","28",0,NA,"VTM","bff_present",4,0
"402","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","29",0,NA,"VTM","bff_present",2,0
"403","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","30",0,NA,"VTM","bff_present",3,0
"404","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","31",0,NA,"VTM","bff_present",3,0
"405","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","32",0,NA,"VTM","bff_present",4,0
"406","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","33",0,NA,"VTM","bff_not_present",0,NA
"407","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","34",0,NA,"VTM","bff_not_present",0,NA
"408","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","36",36,699.1807631,"VTM","bff_present",3,NA
"409","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","37",0,NA,"VTM","bff_present",2,NA
"410","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","38",37,377.0417746,"VTM","bff_present",1,NA
"411","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","40",37,377.0417746,"VTM","bff_not_present",0,NA
"412","Clunes","CLU","2020-03-25",38,2020-03-25,"Mar","2020","ARCLU027","41",0,NA,"VTM","bff_not_present",0,NA
